session_id,lap_number,attacker_code,defender_code,causal_scipy_decision,scipy_engine_decision,xgb_engine_decision,xgb_status,causal_vs_scipy_disagreement,causal_vs_xgb_disagreement,scipy_vs_xgb_disagreement
bahrain_2024_R,25,MAG,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,25,ALB,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,25,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,25,OCO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,25,BOT,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,25,GAS,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,25,HUL,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,25,SAR,HUL,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,26,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,ZHO,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,TSU,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,STR,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,MAG,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,ALB,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,OCO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,BOT,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,GAS,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,HUL,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,26,SAR,HUL,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,27,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,ZHO,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,TSU,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,MAG,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,STR,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,ALB,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,OCO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,BOT,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,GAS,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,HUL,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,27,SAR,HUL,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,28,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,TSU,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,ZHO,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,MAG,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,ALB,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,OCO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,BOT,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,GAS,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,STR,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,HUL,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,28,SAR,HUL,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,29,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,TSU,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,MAG,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,ALB,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,OCO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,BOT,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,GAS,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,ZHO,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,STR,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,HUL,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,29,SAR,HUL,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,30,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,TSU,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,MAG,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,ALB,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,OCO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,BOT,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,ZHO,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,STR,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,HUL,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,30,SAR,HUL,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,31,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,LEC,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,RUS,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,NOR,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,TSU,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,MAG,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,ALB,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,ZHO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,STR,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,GAS,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,HUL,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,OCO,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,31,BOT,OCO,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,31,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,LEC,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,RUS,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,TSU,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,ALB,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,MAG,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,ZHO,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,STR,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,HUL,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,OCO,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,32,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,32,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,LEC,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,PIA,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,HAM,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,RUS,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,TSU,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,ALB,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,STR,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,HUL,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,MAG,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,OCO,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,33,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,33,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,LEC,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,PIA,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,RUS,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,ALO,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,NOR,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,HAM,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,TSU,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,ALB,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,STR,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,HUL,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,MAG,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,OCO,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,34,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,34,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,ALO,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,LEC,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,HAM,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,PIA,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,ALB,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,RIC,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,STR,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,HUL,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,TSU,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,MAG,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,OCO,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,35,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,35,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,ALO,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,HAM,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,PIA,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,ALB,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,STR,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,HUL,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,MAG,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,TSU,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,RIC,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,OCO,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,36,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,36,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,PER,VER,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,37,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,ALO,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,HAM,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,PIA,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,STR,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,HUL,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,MAG,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,TSU,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,RIC,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,ALB,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,OCO,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,37,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,37,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,ALO,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,HAM,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,PIA,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,STR,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,MAG,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,TSU,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,HUL,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,RIC,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,ALB,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,OCO,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,38,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,38,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,HAM,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,ALO,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,PIA,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,STR,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,MAG,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,TSU,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,HUL,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,RIC,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,ALB,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,OCO,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,39,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,39,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,HAM,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,PIA,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,ALO,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,STR,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,MAG,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,TSU,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,HUL,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,RIC,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,ALB,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,OCO,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,40,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,40,SAR,BOT,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,HAM,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,PIA,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,ALO,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,STR,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,MAG,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,TSU,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,RIC,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,HUL,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,ALB,HUL,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,OCO,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,41,BOT,GAS,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,41,SAR,BOT,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,42,PER,VER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,SAI,PER,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,RUS,SAI,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,LEC,RUS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,NOR,LEC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,HAM,NOR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,PIA,HAM,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,STR,PIA,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,ZHO,STR,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,ALO,ZHO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,MAG,ALO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,TSU,MAG,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,RIC,TSU,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,ALB,RIC,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,OCO,ALB,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,GAS,OCO,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,HUL,GAS,True,False,,unavailable_feature_pipeline,True,,
bahrain_2024_R,42,BOT,HUL,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,42,SAR,BOT,False,False,,unavailable_feature_pipeline,False,,
bahrain_2024_R,43,PER,VER,True,False,,unavailable_feature_pipeline,True,,
